ID,SourceText,Russian,English,Notes,Reasons,Packages,AllIDs,Locations
990002268,Магазин на 45 патрон,Магазин на 45 патронов,45-Round Magazine,manual-reviewed-google,google-draft,jazz,990002268 | 990002269 | 987708413156,jazz:InventoryItem/JAZZ_MagLarge_30_45.lua:9 | jazz:items.lua:54440 | jazz:InventoryItem/JAZZ_MagLarge_30_45.lua:10 | jazz:items.lua:54441 | jazz:items.lua:52122
990002298,Магазин на 15 патрон,Магазин на 15 патронов,15-Round Magazine,manual-reviewed-google,google-draft,jazz,990002298 | 990002299 | 990002625 | 990002626 | 990002628 | 990002629 | 990002631 | 990002632 | 146732068615,jazz:InventoryItem/JAZZ_MagSmall30_15.lua:9 | jazz:items.lua:54630 | jazz:InventoryItem/JAZZ_MagSmall30_15.lua:10 | jazz:items.lua:54631 | jazz:InventoryItem/JAZZ_MagSmall30_15_M2CARBINE.lua:9 | jazz:items.lua:56106 | jazz:InventoryItem/JAZZ_MagSmall30_15_M2CARBINE.lua:10 | jazz:items.lua:56107 | jazz:InventoryItem/JAZZ_MagSmall30_15_MP5.lua:9 | jazz:items.lua:56126 | jazz:InventoryItem/JAZZ_MagSmall30_15_MP5.lua:10 | jazz:items.lua:56127 | jazz:InventoryItem/JAZZ_MagSmall30_15_TMP.lua:9 | jazz:items.lua:56146 | jazz:InventoryItem/JAZZ_MagSmall30_15_TMP.lua:10 | jazz:items.lua:56147 | jazz:items.lua:47700 | jazz:items.lua:51144 | jazz:items.lua:51190 | jazz:items.lua:51264
990002304,Ночной прицел (5х),Ночной прицел (5х),Night-Vision Scope (5x),manual-reviewed-google,google-draft,jazz,990002304 | 990002305 | 990002307 | 990002308 | 264111342594,jazz:InventoryItem/JAZZ_NightScope.lua:9 | jazz:items.lua:54668 | jazz:InventoryItem/JAZZ_NightScope.lua:10 | jazz:items.lua:54669 | jazz:InventoryItem/JAZZ_NightScope_M3.lua:9 | jazz:items.lua:54687 | jazz:InventoryItem/JAZZ_NightScope_M3.lua:10 | jazz:items.lua:54688 | jazz:items.lua:44930 | jazz:items.lua:45191
990002334,Коллиматор Компактный,Компактный коллиматор,Compact Reflex Sight,manual-reviewed-google,google-draft,jazz,990002334 | 990002335 | 419464536793,jazz:InventoryItem/JAZZ_Reflex_Open.lua:9 | jazz:items.lua:54858 | jazz:InventoryItem/JAZZ_Reflex_Open.lua:10 | jazz:items.lua:54859 | jazz:items.lua:41176
990002337,Коллиматор ПК-АА,Коллиматор ПК-АС,PK-AS Reflex Sight,manual-reviewed-google,google-draft,jazz,990002337 | 990002338 | 943616917546,jazz:InventoryItem/JAZZ_Reflex_PKAS.lua:9 | jazz:items.lua:54877 | jazz:InventoryItem/JAZZ_Reflex_PKAS.lua:10 | jazz:items.lua:54878 | jazz:items.lua:40760
990002340,Коллиматор Пистолетный,Пистолетный коллиматор,Pistol Reflex Sight,manual-reviewed-google,google-draft,jazz,990002340 | 990002341 | 628416281031,jazz:InventoryItem/JAZZ_Reflex_Pistol.lua:9 | jazz:items.lua:54896 | jazz:InventoryItem/JAZZ_Reflex_Pistol.lua:10 | jazz:items.lua:54897 | jazz:items.lua:41471
990002343,Оптический Прицел Leupold Mark 4 (12x),Оптический прицел Leupold Mark 4 (12x),Leupold Mark 4 Scope (12x),manual-reviewed-google,google-draft,jazz,990002343 | 990002344 | 474039268901,jazz:InventoryItem/JAZZ_Scope_12x.lua:9 | jazz:items.lua:54915 | jazz:InventoryItem/JAZZ_Scope_12x.lua:10 | jazz:items.lua:54916 | jazz:items.lua:42996
990002349,Оптический Прицел 1-6x,Оптический прицел (1–6x),1–6x Scope,manual-reviewed-google,google-draft,jazz,990002349 | 990002350 | 391782617851,jazz:InventoryItem/JAZZ_Scope_6x.lua:9 | jazz:items.lua:54953 | jazz:InventoryItem/JAZZ_Scope_6x.lua:10 | jazz:items.lua:54954 | jazz:items.lua:43233
990002355,Оптический Прицел Zeiss Diavari-DA (1.5-6x),"Оптический прицел Zeiss Diavari-DA (1,5–6x)",Zeiss Diavari-DA Scope (1.5–6x),manual-reviewed-google,google-draft,jazz,990002355 | 990002356 | 781057492254,jazz:InventoryItem/JAZZ_Scope_DA15_6x.lua:9 | jazz:items.lua:54991 | jazz:InventoryItem/JAZZ_Scope_DA15_6x.lua:10 | jazz:items.lua:54992 | jazz:items.lua:44328
990002358,Оптический Прицел M84 (2.2x),"Оптический прицел M84 (2,2x)",M84 Scope (2.2x),manual-reviewed-google,google-draft,jazz,990002358 | 990002359 | 379863023022,jazz:InventoryItem/JAZZ_Scope_Garand.lua:9 | jazz:items.lua:55010 | jazz:InventoryItem/JAZZ_Scope_Garand.lua:10 | jazz:items.lua:55011 | jazz:items.lua:44492
990002361,Оптический Прицел Hensoldt ZF PSG1 (6x),Оптический прицел Hensoldt ZF PSG1 (6x),Hensoldt ZF PSG1 Scope (6x),manual-reviewed-google,google-draft,jazz,990002361 | 990002362 | 413751028775,jazz:InventoryItem/JAZZ_Scope_PSG.lua:9 | jazz:items.lua:55029 | jazz:InventoryItem/JAZZ_Scope_PSG.lua:10 | jazz:items.lua:55030 | jazz:items.lua:44749
990002370,Оптический Прицел Vortex Crossfire II Scout Scope (2-7x),Оптический прицел Vortex Crossfire II Scout (2–7x),Vortex Crossfire II Scout Scope (2–7x),manual-reviewed-google,google-draft,jazz,990002370 | 990002371 | 950000683454,jazz:InventoryItem/JAZZ_Scope_Scout.lua:9 | jazz:items.lua:55086 | jazz:InventoryItem/JAZZ_Scope_Scout.lua:10 | jazz:items.lua:55087 | jazz:items.lua:43680
990002376,Оптический Прицел ZF4 (4x),Оптический прицел ZF4 (4x),ZF4 Scope (4x),manual-reviewed-google,google-draft,jazz,990002376 | 990002377 | 890000000000684,jazz:InventoryItem/JAZZ_Scope_ZF4.lua:9 | jazz:items.lua:55124 | jazz:InventoryItem/JAZZ_Scope_ZF4.lua:10 | jazz:items.lua:55125 | jazz:items.lua:44635
990002379,Оптический Прицел ZRAK (4x),Оптический прицел ZRAK (4x),ZRAK Scope (4x),manual-reviewed-google,google-draft,jazz,990002379 | 990002380 | 890000000000685,jazz:InventoryItem/JAZZ_Scope_ZRAK.lua:9 | jazz:items.lua:55143 | jazz:InventoryItem/JAZZ_Scope_ZRAK.lua:10 | jazz:items.lua:55144 | jazz:items.lua:44574
990002385,Улучшенный глушитель,Улучшенный глушитель,Improved Suppressor,manual-reviewed-google,google-draft,jazz,990002385 | 990002386 | 301018052581,jazz:InventoryItem/JAZZ_SuppressorImproved.lua:9 | jazz:items.lua:55181 | jazz:InventoryItem/JAZZ_SuppressorImproved.lua:10 | jazz:items.lua:55182 | jazz:items.lua:39705
990002388,Глушитель Интегрированный,Интегрированный глушитель,Integral Suppressor,manual-reviewed-google,google-draft,jazz,990002388 | 990002389 | 447055432396,jazz:InventoryItem/JAZZ_SuppressorIntegrated.lua:9 | jazz:items.lua:55200 | jazz:InventoryItem/JAZZ_SuppressorIntegrated.lua:10 | jazz:items.lua:55201 | jazz:items.lua:39773
990002397,Штык-нож,Штык-нож,Bayonet,manual-reviewed-google,google-draft,jazz,990002397 | 990002398 | 990002400 | 990002401 | 352267355016 | 664378236433,jazz:InventoryItem/JAZZ_Type56Bayo.lua:9 | jazz:items.lua:55254 | jazz:InventoryItem/JAZZ_Type56Bayo.lua:10 | jazz:items.lua:55255 | jazz:InventoryItem/JAZZ_Type56BayoF.lua:9 | jazz:items.lua:55273 | jazz:InventoryItem/JAZZ_Type56BayoF.lua:10 | jazz:items.lua:55274 | jazz:items.lua:35578 | jazz:items.lua:35548
102731784616,Беретты М12,Beretta M12,Beretta M12,manual-reviewed-google,google-draft,jazz,102731784616,jazz:InventoryItem/BerettaM12.lua:14 | jazz:items.lua:20691
105546400626,"Трассирующая версия армейского патрона, также как и базовый патрон хорош во всем в среднем по больнице, но тут вы становитесь душой коллектива!!!","Трассирующая версия армейского патрона. Как и базовый, он во всём крепкий середняк — зато с ним вы станете душой коллектива!!!","A tracer version of the standard military round. Like the original, it's a solid all-rounder—but this one makes you the life of the party!!!",manual-reviewed-google,google-draft,jazz,105546400626,jazz:InventoryItem/JAZZ_AMMO_762x39_Tracer.lua:12 | jazz:items.lua:7078
105991333175,Титановая плита 3 класса защиты,Титановая плита 3-го класса защиты,Class 3 Titanium Plate,manual-reviewed-google,google-draft,jazz,105991333175 | 539611187321,jazz:InventoryItem/JazzArmorPlates_Titan3.lua:13 | jazz:items.lua:61900 | jazz:InventoryItem/JazzArmorPlates_Titan3.lua:14 | jazz:items.lua:61901
109043157088,"Армейский бронебойный патрон, относительно способности делать дырки, сохранил в себе свойства наносить относительно высокий урон цели.",Армейский бронебойный патрон: отлично пробивает броню и при этом сохраняет сравнительно высокий урон по цели.,A military armor-piercing round that punches clean through armor without giving up too much damage.,manual-reviewed-google,google-draft,jazz,109043157088,jazz:InventoryItem/JAZZ_AMMO_545_AP.lua:12 | jazz:items.lua:6608
117074449677,"Харизматичный боевой дробовик, который участвовал, наверное, в каждом боевике 80х и 90х. Кроме запоминающегося внешнего вида примечателен еще тем, что запрещен к продаже во многих странах, включая США. К сожалению, выпуск запчастей и обслуживание имеющихся на руках у владельцев дробовиков SPAS компанией Franchi был прекращен. Рыночек. Порешал.","Харизматичный боевой дробовик, засветившийся едва ли не в каждом боевике 80-х и 90-х. Помимо культовой внешности примечателен тем, что запрещён к продаже во многих странах, включая США. К сожалению, Franchi прекратила выпуск запчастей и обслуживание уже проданных SPAS. Рыночек порешал.","A charismatic combat shotgun that starred in just about every action flick of the '80s and '90s. Besides its iconic looks, it is notable for being banned from sale in many countries, including the United States. Unfortunately, Franchi has stopped producing spare parts or servicing SPAS shotguns already in private hands. The market has spoken.",manual-reviewed-google,google-draft,jazz,117074449677,jazz:InventoryItem/SPAS12.lua:16 | jazz:items.lua:30056
118150789498,Вес брони (2 Класс),Вес брони (2-й класс),Armor Weight (Class 2),manual-reviewed-google,google-draft,jazz,118150789498,jazz:CharacterEffect/Weight_2Class.lua:10 | jazz:items.lua:104082
119339798394,"Несколько лет назад вышедшая на рынок фирма ""Guardian"" стала основным поставщиком элементов бронезащиты для Ассоциации. Используемые технологии являются коммерческой тайной, но эффективность проводимых Ассоциацией операций в странах третьего мира может многое сказать о качестве их бронежилетов и шлемов.","Guardian вышла на рынок всего несколько лет назад и уже стала главным поставщиком защитного снаряжения для Ассоциации. Технология производства остаётся коммерческой тайной, но послужной список Ассоциации в странах третьего мира многое говорит о качестве этих бронежилетов и шлемов.","Guardian entered the market only a few years ago and has already become the Association's main supplier of protective gear. Its technology remains a trade secret, but the Association's record in third-world operations says plenty about the quality of its body armor and helmets.",manual-reviewed-google,google-draft,jazz,119339798394,jazz:InventoryItem/JazzArmor_GuardianHelm.lua:14 | jazz:items.lua:59845
122093727509,556Match ОТКЛЮЧЕНО,556Match ОТКЛЮЧЕНО,556Match DISABLED,manual-reviewed-google,google-draft,jazz,122093727509 | 209259965707,jazz:InventoryItem/_556_Match.lua:10 | jazz:items.lua:9360 | jazz:InventoryItem/_556_Match.lua:11 | jazz:items.lua:9361
125493171722,Самодельный шлем,Самодельный шлем,Improvised Helmet,manual-reviewed-google,google-draft,jazz,125493171722 | 362022349756,jazz:InventoryItem/JazzArmor_MetalHelm.lua:13 | jazz:items.lua:59445 | jazz:InventoryItem/JazzArmor_MetalHelm.lua:12 | jazz:items.lua:59444
125909778521,"Кевларовая защита коленей, применяемая полицейскими формированиями по всему миру. Позволяет мгновенно упасть из положения лежа и не лишиться при этом коленных чашечек.","Кевларовая защита коленей, которой пользуется полиция по всему миру. Позволяет мгновенно упасть в положение лёжа, не раздробив коленные чашечки.",Kevlar knee protection used by police forces worldwide. Lets you drop prone in an instant without shattering your kneecaps.,manual-reviewed-google,google-draft,jazz,125909778521,jazz:InventoryItem/JazzArmor_SwatPads.lua:14 | jazz:items.lua:61210
126940066148,"Красивые и модные солнцезащитные очки. Мало того, что в солнечных очках наемник выглядит круче, так еще и, в качестве бонуса, очки могут поймать шальной осколок, предназначавшийся глазу.","Красивые и модные солнцезащитные очки. В них наёмник не только выглядит круче: в качестве бонуса очки могут поймать шальной осколок, предназначавшийся глазу.","Stylish sunglasses that make any mercenary look cooler. As a bonus, they may catch a stray fragment meant for the eye.",manual-reviewed-google,google-draft,jazz,126940066148,jazz:InventoryItem/JazzArmor_Sunglasses.lua:13 | jazz:items.lua:59202
127339604026,Рейдерские наколенники,Рейдерские наколенники,Raider Knee Pads,manual-reviewed-google,google-draft,jazz,127339604026 | 855397811441,jazz:InventoryItem/JazzArmor_RaiderKneePads.lua:12 | jazz:items.lua:61182 | jazz:InventoryItem/JazzArmor_RaiderKneePads.lua:13 | jazz:items.lua:61183
129978350501,Цевьё,Цевьё,Handguard,manual-reviewed-google,google-draft,jazz,129978350501 | 375576659076,jazz:items.lua:45772 | jazz:items.lua:45727
131153424600,Тяжелая броня для ног,Тяжелая броня для ног,Heavy leg armor,manual-reviewed-google,google-draft,jazz,131153424600 | 313703635746 | 783639536840,jazz:InventoryItem/JazzArmor_TwaronHeavyLegs.lua:15 | jazz:items.lua:61443 | jazz:InventoryItem/JazzArmor_GuardianHeavyLegs.lua:15 | jazz:items.lua:61505 | jazz:InventoryItem/JazzArmor_ZylonHeavyLegs.lua:15 | jazz:items.lua:61380
134217744335,"По идее должен прошибать ткань мироздания, на деле обычный бронебойный патрон, не хуже многих, вражеские каски должны трепетать, точно вам говорю, но для стрельбы из пулемета расточительно.","По идее, должен пробивать саму ткань реальности. На практике это вполне достойный бронебойный патрон. Вражеские каски должны трепетать, я вам говорю! Но заряжать такое в пулемётную ленту — дорогое удовольствие.","In theory, it should punch through the fabric of reality. In practice, it's a perfectly respectable armor-piercing round. Enemy helmets ought to tremble, I'm telling you—though feeding it through a machine gun gets expensive fast.",manual-reviewed-google,google-draft,jazz,134217744335,jazz:InventoryItem/JAZZ_AMMO_762x51_AP.lua:12 | jazz:items.lua:7592
137925284623,Ствол: Уменьшает кучность на 30%,Ствол: Уменьшает кучность на 30%,Barrel: Reduces accuracy by 30%,manual-reviewed-google,google-draft,jazz,137925284623,jazz:items.lua:33066
137980565501,<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Увеличенная эффективность прицеливания,<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Увеличенная эффективность прицеливания,<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Increased aiming efficiency,manual-reviewed-google,google-draft,jazz,137980565501 | 664395917370,jazz:InventoryItem/_556_Match.lua:14 | jazz:items.lua:9364 | jazz:InventoryItem/_762WP_Match.lua:14 | jazz:items.lua:9541
138469521759,"5,45 мм,ПС Армейский","5,45 мм, ПС (армейский)","5.45 mm, PS Military",manual-reviewed-google,google-draft,jazz,138469521759,jazz:InventoryItem/JAZZ_AMMO_545_Army.lua:10 | jazz:items.lua:6519
142435704728,Карбайн,Карабин,Carbine,manual-reviewed-google,google-draft,jazz,142435704728 | 875798522299,jazz:InventoryItem/M2Carbine.lua:13 | jazz:items.lua:21826 | jazz:InventoryItem/M2Carbine.lua:14 | jazz:items.lua:21827
142817437025,"Очки ночного зрения первого поколения, работающие на принципе усиления естественного освещения. Из-за чего при случайной засветке выключаются, чтоб не ослепить носителя.","Очки ночного видения первого поколения усиливают доступный свет. При внезапной засветке они отключаются, чтобы не ослепить владельца.",First-generation night-vision goggles amplify available light. They shut down when suddenly exposed to bright light to avoid blinding the wearer.,manual-reviewed-google,google-draft,jazz,142817437025,jazz:InventoryItem/JazzArmor_NVG1.lua:11 | jazz:items.lua:59277
146117284173,Обеспечивает защиту по 4 классу. Вставляется в бронежилеты.,Обеспечивает защиту 4-го класса. Устанавливается в бронежилет.,Provides class 4 protection. Fits into body armor.,manual-reviewed-google,google-draft,jazz,146117284173 | 472781199909 | 694193912756,jazz:InventoryItem/JazzArmorPlates_Steel4.lua:16 | jazz:items.lua:61774 | jazz:InventoryItem/JazzArmorPlates_Ceramics4.lua:16 | jazz:items.lua:61851 | jazz:InventoryItem/JazzArmorPlates_Titan4.lua:16 | jazz:items.lua:61929
147224231156,Ранение в торс,Ранение торса,Torso Wound,manual-reviewed-google,google-draft,jazz,147224231156,jazz:CharacterEffect/Torsoshot.lua:10 | jazz:items.lua:62351
151166074388,"«Я почти уверен, что кричать <color EmStyle>«Паркур»</color> не обязательно».","«Я почти уверен, что кричать <color EmStyle>«Паркур»</color> не обязательно».",“I’m pretty sure shouting <color EmStyle>“Parkour”</color> isn’t necessary.”,manual-reviewed-google,google-draft,jazz,151166074388,jazz:InventoryItem/SkillMag_Agility.lua:12 | jazz:items.lua:57151
152496614613,АК47,АК-47,AK-47,manual-reviewed-google,google-draft,jazz,152496614613 | 949478428457,jazz:InventoryItem/AK47.lua:13 | jazz:items.lua:23690 | jazz:InventoryItem/AK47.lua:14 | jazz:items.lua:23691
153412761781,Бронежилет СВМПЭ,Бронежилет из СВМПЭ,UHMWPE Body Armor,manual-reviewed-google,google-draft,jazz,153412761781,jazz:InventoryItem/JazzArmor_UHMWPE.lua:12 | jazz:items.lua:60985
154040441272,"Тяжелые шлемы фирмы ""Guardian"" используются Ассоциацией для проведения штурмовых операций - взятие или освобождение заложников, ликвидация VIP, заминирование стратегических объектов и так далее.","Тяжёлые шлемы Guardian используются Ассоциацией в штурмовых операциях: при освобождении заложников, ликвидации особо важных целей, минировании стратегических объектов и не только.","Guardian heavy helmets are used by the Association in assault operations: hostage rescue, high-value target elimination, demolition of strategic sites, and more.",manual-reviewed-google,google-draft,jazz,154040441272,jazz:InventoryItem/JazzArmor_GuardianHelmHeavy.lua:14 | jazz:items.lua:59875
154633017336,Шлемы MICH 2001,Шлем MICH 2001,MICH 2001 Helmet,manual-reviewed-google,google-draft,jazz,154633017336,jazz:InventoryItem/JazzArmor_Mich2001.lua:13 | jazz:items.lua:59816
158297465336,Стальная бронеплита 5 класса защиты,Стальная бронеплита 5 класса защиты,Class 5 Steel Armor Plate,manual-reviewed-google,google-draft,jazz,158297465336 | 580788476785,jazz:InventoryItem/JazzArmorPlates_Steel5.lua:13 | jazz:items.lua:61797 | jazz:InventoryItem/JazzArmorPlates_Steel5.lua:14 | jazz:items.lua:61798
158615306685,Ранение в пах,Ранение в пах,Groin Wound,manual-reviewed-google,google-draft,jazz,158615306685,jazz:CharacterEffect/Groinshot.lua:10 | jazz:items.lua:62396
165273464829,"Бронежилет  ""Interceptor"", Тяжелый",Тяжёлый бронежилет Interceptor,Heavy Interceptor Body Armor,manual-reviewed-google,google-draft,jazz,165273464829,jazz:InventoryItem/JazzArmor_IBAFull.lua:13 | jazz:items.lua:60956
167822758999,Гранаты M24,Граната M24,M24 Grenade,manual-reviewed-google,google-draft,jazz,167822758999,jazz:InventoryItem/FragGrenade.lua:13 | jazz:items.lua:30705
167986550462,Крепкая кожаная куртка.,Крепкая кожаная куртка.,Sturdy leather jacket.,manual-reviewed-google,google-draft,jazz,167986550462 | 168419531911,jazz:InventoryItem/JazzArmor_LeatherJacketBrn.lua:15 | jazz:items.lua:60048 | jazz:InventoryItem/JazzArmor_LeatherJacketBlk.lua:15 | jazz:items.lua:60074
169244335459,"Бокфлинт - или двуствольное охотничье ружье ""вертикалка"". Для местных выглядит дороговасто, так что, похоже, кое-кто из иностранных туристов-охотников решил перехать в Гранд-Чиен навсегда.","Бокфлинт, или двуствольное охотничье ружьё-«вертикалка». Для местных дороговато — похоже, кто-то из иностранных туристов-охотников решил переехать в Гранд-Чиен навсегда.","An over-under double-barreled hunting shotgun. It looks a little pricey for the locals, so apparently some foreign hunting tourist decided to stay in Grand Chien forever.",manual-reviewed-google,google-draft,jazz,169244335459,jazz:InventoryItem/Stoeger.lua:15 | jazz:items.lua:29844
170269301418,"7.62х51мм НАТО, M62","7.62х51мм НАТО, M62","7.62x51mm NATO, M62",manual-reviewed-google,google-draft,jazz,170269301418 | 634358146978 | 915862614034 | 970505261363,jazz:InventoryItem/JAZZ_AMMO_762x51_Tracer.lua:9 | jazz:items.lua:7700 | jazz:InventoryItem/_762NATO_Tracer.lua:10 | jazz:items.lua:9732 | jazz:InventoryItem/_762NATO_Tracer.lua:11 | jazz:items.lua:9733 | jazz:InventoryItem/JAZZ_AMMO_762x51_Tracer.lua:10 | jazz:items.lua:7701
173223273387,Строительная каска,Строительная каска,Hard Hat,manual-reviewed-google,google-draft,jazz,173223273387,jazz:InventoryItem/JazzArmor_ConstructionHelmet.lua:12 | jazz:items.lua:59365
173908119871,"5,45 мм, ПП Повышенной Пробиваемости","5,45 мм, ПП повышенной пробиваемости","5.45 mm, PP Enhanced Penetration",manual-reviewed-google,google-draft,jazz,173908119871 | 686371523176,jazz:InventoryItem/JAZZ_AMMO_545_EPR.lua:10 | jazz:items.lua:6562 | jazz:InventoryItem/JAZZ_AMMO_545_EPR.lua:9 | jazz:items.lua:6561
174939633208,"Прямой конкурент бельгийского P90 за звание главного PDWаста в блоке НАТО. Внутри устроен как настоящая большая винтовка, что дает неплохую мощность при использовании патронов малого калибра. ",Прямой конкурент бельгийского P90 в борьбе за звание главного PDW НАТО. Внутри он устроен как полноразмерная винтовка и выдаёт вполне достойную мощность для малокалиберного патрона.,"A direct rival to Belgium's P90 for the title of NATO's premier PDW. Inside, it is built like a full-size rifle, delivering respectable power from a small-caliber cartridge.",manual-reviewed-google,google-draft,jazz,174939633208,jazz:InventoryItem/MP7.lua:15 | jazz:items.lua:21633
